-0.578077461417,0.462461969134,-0.867116192126,-1.15615492283
-0.578077461417,0.462461969134,-0.867116192126,-1.15615492283
-0.536572918,0.4292583344,-0.804859377001,-1.073145836
-0.493727221731,0.394981777384,-0.740590832596,-0.987454443461
-0.449647464535,0.359717971628,-0.674471196802,-0.899294929069
-0.404443822849,0.323555058279,-0.606665734274,-0.808887645698
-0.358229282237,0.286583425789,-0.537343923355,-0.716458564474
-0.311119354981,0.248895483985,-0.466679032472,-0.622238709962
-0.263231791366,0.210585433093,-0.394847687049,-0.526463582732
-0.263231791366,0.210585433093,-0.394847687049,-0.526463582732
-0.165604175448,0.132483340359,-0.248406263172,-0.331208350897
-0.116108141342,0.0928865130739,-0.174162212014,-0.232216282685
-0.0663218973512,0.0530575178809,-0.0994828460267,-0.132643794702
-0.0163698831563,0.013095906525,-0.0245548247344,-0.0327397663126
0.0336230472212,-0.0268984377769,0.0504345708318,0.0672460944424
0.0835319374912,-0.0668255499929,0.125297906237,0.167063874982
0.13323204142,-0.106585633136,0.19984806213,0.26646408284
0.182599134631,-0.146079307705,0.273898701947,0.365198269262
0.231509825102,-0.185207860081,0.347264737652,0.463019650203
0.279841861577,-0.223873489262,0.419762792366,0.559683723154
0.327474439138,-0.26197955131,0.491211658707,0.654948878275
0.374288501146,-0.299430800917,0.561432751719,0.748577002292
0.420167036827,-0.336133629461,0.63025055524,0.840334073653
0.464995373734,-0.371996298987,0.697493060601,0.929990747469
0.508661464372,-0.406929171498,0.762992196559,0.929990747469
0.551056166255,-0.440844933004,0.826584249383,1.10211233251
0.592073514707,-0.473658811766,0.888110272061,1.18414702941
0.631610987718,-0.505288790175,0.947416481577,1.26322197544
0.669569762197,-0.535655809757,1.00435464329,1.33913952439
0.705854960975,-0.56468396878,1.05878244146,1.41170992195
0.740375889952,-0.592300711962,1.11056383493,1.4807517799
0.773046264786,-0.618437011829,1.15956939718,1.54609252957
0.803784426552,-0.643027541241,1.20567663983,1.6075688531
0.832513545854,-0.666010836683,1.24877031878,1.66502709171
0.859161814857,-0.687329451885,1.28874272228,1.71832362971
0.883662626765,-0.706930101412,1.32549394015,1.76732525353
0.905954742308,-0.724763793847,1.35893211346,1.81190948462
0.925982442809,-0.740785954247,1.38897366421,1.85196488562
0.943695669444,-0.754956535555,1.41554350417,1.88739133889
0.959050148373,-0.767240118699,1.43857522256,1.91810029675
0.972007501395,-0.777606001116,1.45801125209,1.94401500279
0.982535341875,-0.7860282735,1.47380301281,1.96507068375
0.990607355695,-0.792485884556,1.48591103354,1.98121471139
0.996203367024,-0.796962693619,1.49430505054,1.99240673405
